ident,type,name,latitude_deg,longitude_deg,iso_country,municipality,longest_runway_ft,Amiri,A319_Amiri
YMDG,medium_airport,Mudgee Airport,-32.564794,149.609452,AU,Mudgee,5705.0,0,0
YMEK,medium_airport,Meekatharra Airport,-26.6117000579834,118.5479965209961,AU,,7156.0,0,0
YMEN,medium_airport,Melbourne Essendon Airport,-37.7281,144.901993,AU,Essendon Fields,6302.0,0,0
YMER,medium_airport,Merimbula Airport,-36.9085998535,149.901000977,AU,Merimbula,5256.0,0,0
YMES,medium_airport,RAAF Base East Sale,-38.0989,147.149002,AU,,7995.0,0,0
YMGD,medium_airport,Maningrida Airport,-12.0560998917,134.23399353,AU,Maningrida,5020.0,0,0
YMHB,medium_airport,Hobart International Airport,-42.8371,147.51295,AU,Hobart (Cambridge),7385.0,0,0
YMIA,medium_airport,Mildura Airport,-34.229198455799995,142.085998535,AU,Mildura,6004.0,0,0
YMLT,medium_airport,Launceston Airport,-41.544935,147.210785,AU,Launceston (Western Junction),6499.0,0,0
YMMB,medium_airport,Melbourne Moorabbin Airport,-37.97579956054688,145.1020050048828,AU,Melbourne,4383.0,0,0
YMML,large_airport,Melbourne Airport,-37.661548,144.836432,AU,Melbourne,11998.0,1,0
YMNE,medium_airport,Mount Keith Airport,-27.28733,120.554937,AU,,5896.0,0,0
YMOG,medium_airport,Mount Magnet Airport,-28.116100311279297,117.84200286865234,AU,,5906.0,0,0
YMOR,medium_airport,Moree Airport,-29.4988994598,149.845001221,AU,Moree,5292.0,0,0
YMRB,medium_airport,Moranbah Airport,-22.057800293,148.07699585,AU,Moranbah,5000.0,0,0
YMRY,medium_airport,Moruya Airport,-35.8978004456,150.143997192,AU,Moruya,4997.0,0,0
YMTG,medium_airport,Mount Gambier Airport,-37.744382,140.780561,AU,Mount Gambier,5394.0,0,0
YNAR,medium_airport,Narrandera Airport,-34.7022018433,146.511993408,AU,Narrandera,5302.0,0,0
YNBR,medium_airport,Narrabri Airport,-30.3192005157,149.82699585,AU,Narrabri,5000.0,0,0
YNGU,medium_airport,Ngukurr Airport,-14.7228,134.746994,AU,,5020.0,0,0
YNRM,medium_airport,Narromine Airport,-32.214699,148.225006,AU,,4990.0,0,0
YNTN,medium_airport,Normanton Airport,-17.68409,141.069664,AU,Normanton,5499.0,0,0
YNWN,medium_airport,Newman Airport,-23.4178009033,119.803001404,AU,Newman,6798.0,0,0
YORG,medium_airport,Orange Airport,-33.382014,149.131262,AU,Orange,5499.0,0,0
YPAD,large_airport,Adelaide International Airport,-34.947512,138.533393,AU,Adelaide,10171.0,1,0
YPAG,medium_airport,Port Augusta Airport,-32.50690078735352,137.7169952392578,AU,,5413.0,0,0
YPBO,medium_airport,Paraburdoo Airport,-23.1711006165,117.745002747,AU,Paraburdoo,6995.0,0,0
YPCC,medium_airport,Cocos (Keeling) Islands Airport,-12.19134,96.833696,CC,West Island,7999.0,0,0
YPDN,large_airport,Darwin International Airport / RAAF Darwin,-12.41497,130.88185,AU,Darwin,11004.0,1,0
YPEA,medium_airport,RAAF Base Pearce,-31.667800903320312,116.01499938964844,AU,Bullsbrook,8002.0,0,0
YPED,medium_airport,RAAF Base Edinburgh,-34.705705,138.615564,AU,Adelaide,8399.0,0,0
YPGV,medium_airport,Gove Airport,-12.269399642899998,136.817993164,AU,Nhulunbuy,7244.0,0,0
YPIR,medium_airport,Port Pirie Airport,-33.238899,137.994995,AU,,3507.0,0,0
YPJT,medium_airport,Perth Jandakot Airport,-32.09749984741211,115.88099670410156,AU,Perth,4948.0,0,0
YPKA,medium_airport,Karratha Airport,-20.712200164799995,116.773002625,AU,Karratha,7480.0,0,0
YPKG,medium_airport,Kalgoorlie Boulder Airport,-30.791543,121.464586,AU,Broadwood,6562.0,0,0
YPKS,medium_airport,Parkes Airport,-33.131401062,148.238998413,AU,Parkes,5525.0,0,0
YPKT,medium_airport,Port Keats Airport,-14.249701,129.529538,AU,Wadeye,4626.0,0,0
YPKU,medium_airport,East Kimberley Regional (Kununurra) Airport,-15.7781,128.707993,AU,Kununurra,6000.0,0,0
YPLC,medium_airport,Port Lincoln Airport,-34.6053009033,135.880004883,AU,Port Lincoln,4918.0,0,0
YPLM,medium_airport,Learmonth Airport,-22.235201,114.090024,AU,Exmouth,9997.0,0,0
YPMQ,medium_airport,Port Macquarie Airport,-31.4358005524,152.863006592,AU,Port Macquarie,5203.0,0,0
YPOD,medium_airport,Portland Airport,-38.31809997558594,141.4709930419922,AU,,5302.0,0,0
YPPD,medium_airport,Port Hedland International Airport,-20.3777999878,118.625999451,AU,Port Hedland,8202.0,0,0
YPPH,large_airport,Perth International Airport,-31.94029998779297,115.96700286865234,AU,Perth,11299.0,1,0
YPTN,medium_airport,Tindal Airport,-14.521100044250488,132.3780059814453,AU,,9003.0,0,0
YPXM,medium_airport,Christmas Island Airport,-10.449382,105.690931,CX,Flying Fish Cove,6900.0,0,0
YQLP,medium_airport,Quilpie Airport,-26.612199783325195,144.2530059814453,AU,,4898.0,0,0
YREN,medium_airport,Renmark Airport,-34.1964,140.673996,AU,,5709.0,0,0
YROM,medium_airport,Roma Airport,-26.545000076300003,148.774993896,AU,Roma,4934.0,0,0
YSBK,medium_airport,Sydney Bankstown Airport,-33.923618,150.990792,AU,Sydney,4644.0,0,0
YSCB,medium_airport,Canberra Airport,-35.3069,149.195007,AU,Canberra,10771.0,0,0
YSCN,medium_airport,Camden Airport,-34.038338,150.686406,AU,Cobbitty,4804.0,0,0
YSDU,medium_airport,Dubbo City Regional Airport,-32.2167015076,148.574996948,AU,Dubbo,5604.0,0,0
YSHK,medium_airport,Shark Bay Airport,-25.897294,113.575802,AU,Denham,5545.0,0,0
YSHL,medium_airport,Shellharbour Airport,-34.5611,150.789001,AU,Albion Park Rail,5967.0,0,0
YSHT,medium_airport,Shepparton Airport,-36.428341,145.391473,AU,,4521.0,0,0
YSMI,medium_airport,Smithton Airport,-40.834999084472656,145.08399963378906,AU,,5246.0,0,0
YSNB,medium_airport,Snake Bay Airport,-11.417674,130.648481,AU,Milikapiti,4734.0,0,0
YSNF,medium_airport,Norfolk Island International Airport,-29.041887,167.939616,NF,Burnt Pine,6398.0,0,0
YSNW,medium_airport,Naval Air Station Nowra - HMAS Albatross,-34.9466,150.542451,AU,Nowra Hill,6870.0,0,0
YSRI,medium_airport,RAAF Base Richmond,-33.604652,150.783051,AU,Richmond,7001.0,0,0
YSSY,large_airport,Sydney Kingsford Smith International Airport,-33.946098,151.177002,AU,Sydney (Mascot),12999.0,1,0
YSTW,medium_airport,Tamworth Airport,-31.077898,150.845484,AU,Tamworth,7218.0,0,0
YSWG,medium_airport,Wagga Wagga Airport,-35.163484,147.46832,AU,Forest Hill,5807.0,0,0
YSWH,medium_airport,Swan Hill Airport,-35.37580108642578,143.5330047607422,AU,,4905.0,0,0
YSWL,medium_airport,Stawell Airport,-37.07170104980469,142.74099731445312,AU,,4603.0,0,0
YTEF,medium_airport,Telfer Airport,-21.715,122.228996,AU,,6562.0,0,0
YTEM,medium_airport,Temora Airport,-34.421398,147.511993,AU,Temora,6454.0,0,0
YTGM,medium_airport,Thargomindah Airport,-27.986368,143.812065,AU,Thargomindah,4800.0,0,0
YTIB,medium_airport,Tibooburra Airport,-29.451099,142.057999,AU,,5026.0,0,0
YTMU,medium_airport,Tumut Aerodrome,-35.26832,148.240526,AU,Tumut,3478.0,0,0
YTNG,medium_airport,Thangool Airport,-24.494863,150.577967,AU,Biloela,4993.0,0,0
YTNK,medium_airport,Tennant Creek Airport,-19.6343994140625,134.18299865722656,AU,Tennant Creek,6427.0,0,0
YTRE,medium_airport,Taree Airport,-31.888599,152.514008,AU,Taree,4934.0,0,0
YWDH,medium_airport,Windorah Airport,-25.410641,142.668428,AU,Windorah,4508.0,0,0
YWGT,medium_airport,Wangaratta Airport,-36.417914,146.306896,AU,Laceby,5381.0,0,0
YWHA,medium_airport,Whyalla Airport,-33.05889892578125,137.51400756835938,AU,Whyalla,5531.0,0,0
YWKB,medium_airport,Warracknabeal Airport,-36.32109832763672,142.41900634765625,AU,,4501.0,0,0
YWLG,medium_airport,Walgett Airport,-30.032801,148.126007,AU,,5335.0,0,0
YWLM,medium_airport,Newcastle Airport,-32.79499816894531,151.83399963378906,AU,Williamtown,10033.0,0,0
YWLU,medium_airport,Wiluna Airport,-26.629199981689453,120.22100067138672,AU,,5942.0,0,0
YWMC,medium_airport,William Creek Aerodrome,-28.905854,136.3406,AU,William Creek,4265.0,0,0
YWRN,medium_airport,Warren Airport,-31.733299,147.802994,AU,,3894.0,0,0
YWSL,medium_airport,West Sale Airport,-38.090827,146.965335,AU,Sale,5010.0,0,0
YWTN,medium_airport,Winton Airport,-22.36359977722168,143.08599853515625,AU,,4600.0,0,0
YWWL,medium_airport,West Wyalong Airport,-33.9371986389,147.190994263,AU,West Wyalong,5200.0,0,0
YWYY,medium_airport,Wynyard Airport,-40.997039,145.726,AU,Burnie,5413.0,0,0
YYNG,medium_airport,Young Airport,-34.2556,148.248001,AU,,4003.0,0,0
ZBAA,large_airport,Beijing Capital International Airport,40.0801010131836,116.58499908447266,CN,Beijing,12500.0,1,1
ZBAD,large_airport,Beijing Daxing International Airport,39.509945,116.41092,CN,Beijing,12467.0,1,1
ZBCD,medium_airport,Chengde Puning Airport,41.1225,118.073889,CN,Chengde,9186.0,0,0
ZBCF,medium_airport,Chifeng Yulong Airport,42.159723,118.840971,CN,Chifeng,5774.0,0,0
ZBDH,medium_airport,Qinhuangdao Beidaihe Airport,39.666384,119.061384,CN,Qinhuangdao (Changli),8530.0,0,0
ZBDS,medium_airport,Ordos Ejin Horo Airport,39.493514,109.8599,CN,Ordos,10499.0,0,0
ZBER,medium_airport,Erenhot Saiwusu International Airport,43.4225,112.096667,CN,Erenhot,9186.0,0,0
ZBES,medium_airport,Arxan Yi'ershi Airport,47.3106,119.9117,CN,Arxan,7874.0,0,0
ZBHD,medium_airport,Handan Airport,36.525833,114.425556,CN,Handan,8530.0,0,0
ZBHH,large_airport,Hohhot Baita International Airport,40.849658,111.824598,CN,Hohhot,11811.0,1,1
ZBHZ,medium_airport,Holingol Huolinhe Airport,45.487222,119.407222,CN,Holingol,8858.0,0,0
ZBLA,medium_airport,Hulunbuir Hailar Airport,49.205002,119.824997,CN,Hailar,8530.0,0,0
ZBLF,medium_airport,Linfen Yaodu Airport,36.132629,111.641236,CN,Linfen (Yaodu),8530.0,0,0
ZBLL,medium_airport,Lüliang Dawu Airport,37.683333,111.142778,CN,Lüliang,8530.0,0,0
ZBMZ,medium_airport,Manzhouli Xijiao Airport,49.566667,117.33,CN,Manzhouli,9186.0,0,0
ZBOW,medium_airport,Baotou Donghe Airport,40.560001,109.997002,CN,Baotou,9186.0,0,0
ZBSJ,medium_airport,Shijiazhuang Zhengding International Airport,38.280701,114.696999,CN,Shijiazhuang,11155.0,0,0
ZBTJ,large_airport,Tianjin Binhai International Airport,39.1244010925,117.346000671,CN,Tianjin,11811.0,1,1
ZBTL,medium_airport,Tongliao Airport,43.556702,122.199997,CN,Tongliao,7546.0,0,0
ZBUC,medium_airport,Ulanqab Jining Airport,41.130266,113.107274,CN,Ulanqab,10499.0,0,0
ZBXH,medium_airport,Xilinhot Airport,43.91559982299805,115.96399688720705,CN,Xilinhot,9186.0,0,0
ZBYC,medium_airport,Yuncheng Zhangxiao Airport,35.116391,111.031389,CN,Yuncheng (Yanhu),10499.0,0,0
ZBYN,large_airport,Taiyuan Wusu International Airport,37.746899,112.627998,CN,Taiyuan,10500.0,1,1
ZBYZ,medium_airport,Bayannur Tianjitai Airport,40.926,107.7428,CN,Bavannur,8530.0,0,0
ZBZJ,medium_airport,Zhangjiakou Ningyuan Airport,40.738602,114.930278,CN,Zhangjiakou,8202.0,0,0
ZBZL,medium_airport,Zhalantun Genghis Khan Airport,47.865942,122.768662,CN,Zhalantun,8202.0,0,0
ZGBH,medium_airport,Beihai Fucheng Airport,21.5394,109.293999,CN,Beihai (Yinhai),10499.0,0,0
ZGBS,medium_airport,Baise (Bose) Bama Airport,23.7206,106.959999,CN,Baise (Tianyang),8202.0,0,0
ZGCD,medium_airport,Changde Taohuayuan Airport,28.9189,111.639999,CN,Changde (Dingcheng),8366.0,0,0
ZGCJ,medium_airport,Huaihua Zhijiang Airport,27.443087,109.704666,CN,Huaihua,7218.0,0,0
ZGCZ,medium_airport,Chenzhou Beihu Airport,25.753419,112.845404,CN,Chenzhou,8530.0,0,0
ZGFS,medium_airport,Foshan Shadi Airport,23.0825,113.070833,CN,Foshan (Nanhai),9186.0,0,0
ZGGG,large_airport,Guangzhou Baiyun International Airport,23.392401,113.299004,CN,Guangzhou (Huadu),12467.0,1,1
ZGHA,large_airport,Changsha Huanghua International Airport,28.189199,113.220001,CN,Changsha (Changsha),12467.0,1,1
ZGHC,medium_airport,Hechi Jinchengjiang Airport,24.804344,107.710819,CN,Hechi (Jinchengjiang),7218.0,0,0
ZGHZ,medium_airport,Huizhou Pingtan Airport,23.049999,114.599998,CN,Huizhou (Pingtan),7874.0,0,0
ZGKL,large_airport,Guilin Liangjiang International Airport,25.219828,110.039553,CN,Guilin (Lingui),10499.0,1,1
ZGLG,medium_airport,Yongzhou Lingling Airport,26.338661,111.610043,CN,Yongzhou,8530.0,0,0
ZGNN,large_airport,Nanning Wuxu Airport,22.608544,108.175335,CN,Nanning (Jiangnan),10499.0,1,1
ZGOW,medium_airport,Jieyang Chaoshan International Airport,23.552,116.5033,CN,Jieyang (Rongcheng),10499.0,0,0
ZGSD,medium_airport,Zhuhai Jinwan Airport,22.006399,113.375999,CN,Zhuhai (Jinwan),13123.0,0,0
ZGSY,medium_airport,Shaoyang Wugang Airport,26.806123,110.641042,CN,Shaoyang (Wugang),8530.0,0,0
ZGSZ,large_airport,Shenzhen Bao'an International Airport,22.639299,113.810997,CN,Shenzhen (Bao'an),12467.0,1,1
ZGWZ,medium_airport,Wuzhou Xijiang Airport,23.40316,111.09331,CN,Tangbu,8202.0,0,0
ZGYL,medium_airport,Yulin Fumian Airport,22.438056,110.120833,CN,Yùlín,8530.0,0,0
ZGYY,medium_airport,Yueyang Sanhe Airport,29.311699,113.281574,CN,Yueyang (Yueyanglou),8530.0,0,0
ZGZH,medium_airport,Liuzhou Bailian Airport / Bailian Air Base,24.2075,109.390999,CN,Liuzhou (Liujiang),8202.0,0,0
ZGZJ,medium_airport,Zhanjiang Wuchuan Airport,21.481667,110.590278,CN,Zhanjiang,10499.0,0,0
ZHCC,large_airport,Zhengzhou Xinzheng International Airport,34.526497,113.849165,CN,Zhengzhou,11811.0,1,1
ZHEC,large_airport,Ezhou Huahu Airport,30.341178,115.03926,CN,Ezhou,11811.0,1,1
ZHES,medium_airport,Enshi Xujiaping Airport,30.320299,109.485001,CN,Enshi (Enshi),6890.0,0,0
ZHHH,large_airport,Wuhan Tianhe International Airport,30.774798,114.213723,CN,Wuhan (Huangpi),11811.0,1,1
ZHJZ,medium_airport,Jingzhou Shashi Airport,30.29281,112.44854,CN,Jingzhou (Shashi),8530.0,0,0
ZHLY,medium_airport,Luoyang Beijiao Airport,34.7411,112.388,CN,Luoyang (Laocheng),8202.0,0,0
ZHSN,medium_airport,Shennongjia Hongping Airport,31.626,110.34,CN,Shennongjia (Hongping),9186.0,0,0
ZHSY,medium_airport,Shiyan Wudangshan Airport,32.592889,110.906296,CN,Shiyan (Maojian),8530.0,0,0
ZHXF,medium_airport,Xiangyang Liuji Airport,32.152222,112.291666,CN,Xiangyang (Xiangzhou),8530.0,0,0
ZHXY,medium_airport,Xinyang Minggang Airport,32.540819,114.079141,CN,Xinyang,8858.0,0,0
ZHYC,medium_airport,Yichang Sanxia Airport,30.554132,111.482563,CN,Yichang (Xiaoting),10499.0,0,0
ZJHK,large_airport,Haikou Meilan International Airport,19.9349,110.459,CN,Haikou (Meilan),11811.0,1,1
ZJQH,medium_airport,Qionghai Bo'ao Airport,19.140951,110.452766,CN,Qionghai (Basuo),10499.0,0,0
ZJSY,large_airport,Sanya Phoenix International Airport,18.3029,109.412003,CN,Sanya (Tianya),11155.0,1,1
ZKHM,medium_airport,Orang (Chongjin) Airport,41.428538,129.647555,KP,Hoemun-ri,8202.0,0,0
ZKPY,large_airport,Pyongyang Sunan International Airport,39.224098,125.669998,KP,Pyongyang,12475.0,1,1
ZKSD,medium_airport,Sondok Airport,39.745201,127.473999,KP,Sŏndŏng-ni,8210.0,0,0
ZKWS,medium_airport,Wonsan Kalma International Airport,39.166801,127.486,KP,Wonsan,10252.0,0,0
ZLDH,medium_airport,Dunhuang Mogao International Airport,40.161098,94.809196,CN,Dunhuang,9186.0,0,0
ZLGL,medium_airport,Golog Maqên Airport,34.418066,100.301144,CN,Golog (Maqên),12467.0,0,0
ZLGM,medium_airport,Golmud Airport,36.4006,94.786102,CN,Golmud,15748.0,0,0
ZLGY,medium_airport,Guyuan Liupanshan Airport,36.078889,106.216944,CN,Guyuan (Yuanzhou),9186.0,0,0
ZLHX,medium_airport,Huatugou Airport,38.201645,90.837843,CN,Mengnai,11811.0,0,0
ZLIC,medium_airport,Yinchuan Hedong International Airport,38.322758,106.393214,CN,Yinchuan,11811.0,0,0
ZLLL,large_airport,Lanzhou Zhongchuan International Airport,36.515202,103.620003,CN,Lanzhou (Yongdeng),11811.0,1,1
ZLLN,medium_airport,Longnan Chengzhou Airport,33.789918,105.790014,CN,Longnan (Cheng),9186.0,0,0
ZLQY,medium_airport,Qingyang Xifeng Airport,35.802638,107.598896,CN,Qingyang (Xifeng),8530.0,0,0
ZLTS,medium_airport,Tianshui Maijishan Airport,34.5601,105.860343,CN,Tianshui (Maiji),9186.0,0,0
ZLXH,medium_airport,Gannan Xiahe Airport,34.819014,102.622261,CN,Gannan (Xiahe),10499.0,0,0
ZLXN,medium_airport,Xining Caojiabao International Airport,36.530093,102.040062,CN,Haidong (Huzhu Tu Autonomous County),12467.0,0,0
ZLXY,large_airport,Xi'an Xianyang International Airport,34.447102,108.751999,CN,Xianyang (Weicheng),12467.0,1,1
ZLYA,medium_airport,Yan'an Nanniwan Airport,36.479413,109.464083,CN,Yan'an (Baota),9843.0,0,0
ZLYS,medium_airport,Yushu Batang Airport,32.836389,97.036389,CN,Yushu (Batang),12467.0,0,0
ZLZW,medium_airport,Zhongwei Shapotou Airport,37.573125,105.154454,CN,Zhongwei (Shapotou),9186.0,0,0
ZMAH,medium_airport,Arvaikheer Airport,46.250301361083984,102.802001953125,MN,Arvaikheer,7546.0,0,0
ZMAT,medium_airport,Altai Airport,46.37639999389648,96.22109985351562,MN,Altai,7513.0,0,0
ZMBH,medium_airport,Bayankhongor Airport,46.16329956054688,100.7040023803711,MN,Bayankhongor,9186.0,0,0
ZMBN,medium_airport,Bulgan Airport,48.85499954223633,103.47599792480467,MN,Bulgan,6234.0,0,0
ZMBU,medium_airport,Baruun Urt Airport,46.660301208496094,113.28500366210938,MN,,7217.0,0,0
ZMCD,medium_airport,Choibalsan Airport,48.13570022583008,114.64600372314452,MN,,8530.0,0,0
ZMCK,large_airport,Ulaanbaatar Chinggis Khaan International Airport,47.646916,106.819833,MN,Ulaanbaatar (Sergelen),11811.0,1,1
ZMDZ,medium_airport,Dalanzadgad Airport,43.608628,104.367734,MN,Dalanzadgad,7545.0,0,0
ZMKD,medium_airport,Khovd Airport,47.9541015625,91.6281967163086,MN,Khovd,9352.0,0,0
ZMMN,medium_airport,Mörön Airport,49.66329956054688,100.0989990234375,MN,Mörön,8005.0,0,0
ZMUB,medium_airport,Buyant-Ukhaa International Airport,47.843102,106.766998,MN,Ulaanbaatar,10170.0,0,0
ZPBS,medium_airport,Baoshan Yunrui Airport,25.053301,99.168297,CN,Baoshan (Longyang),7874.0,0,0
ZPCW,medium_airport,Cangyuan Washan Airport,23.276331,99.373169,CN,Lincang (Cangyuan),8530.0,0,0
ZPDL,medium_airport,Dali Fengyi Airport,25.649401,100.319,CN,Dali (Xiaguan),8202.0,0,0
ZPDQ,medium_airport,Diqing Shangri-La Airport,27.7936,99.6772,CN,Diqing (Shangri-La),11647.0,0,0
ZPJH,medium_airport,Xishuangbanna Gasa International Airport,21.974648,100.762224,CN,Jinghong (Gasa),7874.0,0,0
ZPJM,medium_airport,Lancang Jingmai Airport,22.417733,99.784012,CN,Pu'er (Lancang),8530.0,0,0
ZPLC,medium_airport,Lincang Boshang Airport,23.7381,100.025002,CN,Lincang,7874.0,0,0
ZPLJ,medium_airport,Lijiang Sanyi International Airport,26.68,100.246002,CN,Lijiang (Gucheng),9843.0,0,0
ZPMS,medium_airport,Dehong Mangshi Airport,24.4011,98.5317,CN,Dehong (Mangshi),7218.0,0,0
ZPPP,large_airport,Kunming Changshui International Airport,25.110313,102.936743,CN,Kunming,14764.0,1,1
ZSAM,large_airport,Xiamen Gaoqi International Airport,24.54400062561035,118.12799835205078,CN,Xiamen,11155.0,1,1
ZSAQ,medium_airport,Anqing Tianzhushan Airport / Anqing North Air Base,30.582199,117.050003,CN,Anqing,9186.0,0,0
ZSCG,medium_airport,Changzhou Benniu International Airport,31.920485,119.77546,CN,Changzhou,11155.0,0,0
ZSCN,large_airport,Nanchang Changbei International Airport,28.864815,115.90271,CN,Nanchang,11155.0,1,1
ZSDY,medium_airport,Dongying Shengli Airport,37.50137,118.789863,CN,Dongying (Kenli),9186.0,0,0
ZSFY,medium_airport,Fuyang Xiguan Airport,32.882157,115.734364,CN,"Yingzhou, Fuyang",7874.0,0,0
ZSFZ,large_airport,Fuzhou Changle International Airport,25.934669,119.66318,CN,Fuzhou (Changle),11841.0,1,1
ZSHC,large_airport,Hangzhou Xiaoshan International Airport,30.23609,120.428865,CN,Hangzhou,11811.0,1,1
ZSHZ,medium_airport,Heze Mudan Airport,35.212972,115.736748,CN,Heze (Dingtao),8530.0,0,0
ZSJD,medium_airport,Jingdezhen Luojia Airport,29.3386,117.176003,CN,Jingdezhen,7874.0,0,0
ZSJN,large_airport,Jinan Yaoqiang International Airport,36.857201,117.216003,CN,Jinan (Licheng),11812.0,1,1
ZSJU,medium_airport,Quzhou Airport,28.96613,118.898793,CN,Quzhou (Kezheng),6234.0,0,0
ZSLG,medium_airport,Lianyungang Huaguoshan International Airport,34.41406,119.17899,CN,Lianyungang,9186.0,0,0
ZSLO,medium_airport,Liancheng Guanzhishan Airport,25.67592,116.745907,CN,Longyan (Liancheng),7874.0,0,0
ZSLQ,medium_airport,Taizhou Luqiao Airport,28.562201,121.429001,CN,Taizhou (Luqiao),8202.0,0,0
ZSLY,medium_airport,Linyi Qiyang Airport,35.052918,118.411828,CN,Linyi (Hedong),10498.0,0,0
ZSNB,large_airport,Ningbo Lishe International Airport,29.82670021057129,121.46199798583984,CN,Ningbo,10499.0,1,1
ZSNJ,large_airport,Nanjing Lukou International Airport,31.735032,118.865949,CN,Nanjing,11811.0,1,1
ZSNT,medium_airport,Nantong Xingdong International Airport,32.073566,120.980076,CN,Nantong (Tongzhou),11155.0,0,0
ZSOF,medium_airport,Hefei Xinqiao International Airport,31.98779,116.9769,CN,Hefei,11155.0,0,0
ZSPD,large_airport,Shanghai Pudong International Airport,31.1434,121.805,CN,Shanghai (Pudong),13123.0,1,1
ZSQD,large_airport,Qingdao Jiaodong International Airport,36.361953,120.088171,CN,Qingdao (Jiaozhou),11811.0,1,1
ZSQZ,medium_airport,Quanzhou Jinjiang International Airport,24.796587,118.588883,CN,Quanzhou,8530.0,0,0
ZSRZ,medium_airport,Rizhao Shanzihe Airport,35.405033,119.324403,CN,Rizhao (Donggang),8530.0,0,0
ZSSH,medium_airport,Huai'an Lianshui International Airport,33.790833,119.125,CN,Huai'an,9186.0,0,0
ZSSM,medium_airport,Sanming Shaxian Airport,26.4263,117.8336,CN,Sanming (Sha),8530.0,0,0
ZSSR,medium_airport,Shangrao Sanqingshan Airport,28.3797,117.9643,CN,Shangrao (Hengfeng),7874.0,0,0
ZSSS,large_airport,Shanghai Hongqiao International Airport,31.198104,121.33426,CN,Shanghai (Minhang),11154.0,1,1
ZSTX,medium_airport,Tunxi International Airport,29.733299255371094,118.25599670410156,CN,Huangshan,8530.0,0,0
ZSWA,medium_airport,Wuhu Xuanzhou Airport,31.1045,118.66687,CN,Wuhu,9186.0,0,0
